authors,doi,C_product,T_product,T_product_simple,C_product_simple,out_subindicator,T_out_sample_size,C_out_mean,C_out_sd,T_out_mean,T_out_sd,T_out_cv,C_out_cv,has_sd,T_out_cv_average,C_out_cv_average,T_out_cv_filled,C_out_cv_filled,lnRR_all_cases,var_all_cases,lnRR_missing_cases,var_missing_cases
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,7,NA,27.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3603358161139874,0.08456325888094098,1.3603358161139874,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,7,NA,9.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.29415880319903165,0.08456325888094098,0.29415880319903165,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,7,NA,23.9,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.2273275728605384,0.08456325888094098,1.2273275728605384,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,7,NA,8.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.1816808197723413,0.08456325888094098,0.1816808197723413,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,22.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.07207593055985025,0.08456325888094098,0.07207593055985025,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,7.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-1.0220216777537328,0.08456325888094098,-1.0220216777537328,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,27.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2760320499217983,0.08456325888094098,0.2760320499217983,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.8262771006276376,0.08456325888094098,-0.8262771006276376,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,28.5,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3264024093107478,0.08456325888094098,0.3264024093107478,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.6,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.7617385794900664,0.08456325888094098,-0.7617385794900664,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,20.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.017819073556697925,0.08456325888094098,-0.017819073556697925,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,6.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-1.1672036875982308,0.08456325888094098,-1.1672036875982308,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,21.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.02577136251816398,0.08456325888094098,0.02577136251816398,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-1.0775915289085436,0.08456325888094098,-1.0775915289085436,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,27.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2760320499217983,0.08456325888094098,0.2760320499217983,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.8042981939088624,0.08456325888094098,-0.8042981939088624,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,22.5,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.09001363124651754,0.08456325888094098,0.09001363124651754,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,8,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.9440601362840211,0.08456325888094098,-0.9440601362840211,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,34.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.5145548864154957,0.08456325888094098,0.5145548864154957,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,10.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.6816958718165298,0.08456325888094098,-0.6816958718165298,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,29.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.34723649621359,0.08456325888094098,0.34723649621359,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.7513757924545199,0.08456325888094098,-0.7513757924545199,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,27.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2979307352294358,0.08456325888094098,0.2979307352294358,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.7934872778046467,0.08456325888094098,-0.7934872778046467,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,30.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3810234937909731,0.08456325888094098,0.3810234937909731,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,10.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.6913577827282666,0.08456325888094098,-0.6913577827282666,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,29.6,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3642726833661578,0.08456325888094098,0.3642726833661578,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.7513757924545199,0.08456325888094098,-0.7513757924545199,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,27.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2797152953380947,0.08456325888094098,0.2797152953380947,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.8262771006276376,0.08456325888094098,-0.8262771006276376,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,27.8,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3015343427327344,0.08456325888094098,0.3015343427327344,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,9.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.7934872778046467,0.08456325888094098,-0.7934872778046467,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,21.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.03520539475152258,0.08456325888094098,0.03520539475152258,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,20.55,NA,7.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-1.0494206519418472,0.08456325888094098,-1.0494206519418472,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,22.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.156195211925393,0.08456325888094098,1.156195211925393,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,7.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.06209760361181005,0.08456325888094098,0.06209760361181005,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,27.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3601513312873412,0.08456325888094098,1.3601513312873412,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2578421807379053,0.08456325888094098,0.2578421807379053,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,28.5,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.410521690676291,0.08456325888094098,1.410521690676291,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.6,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3223807018754764,0.08456325888094098,0.3223807018754764,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,20.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.066300207808845,0.08456325888094098,1.066300207808845,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,6.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,-0.08308440623268784,0.08456325888094098,-0.08308440623268784,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,21.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.1098906438837068,0.08456325888094098,1.1098906438837068,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.0065277524569992,0.08456325888094098,0.0065277524569992,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,27.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3601513312873412,0.08456325888094098,1.3601513312873412,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.27982108745668044,0.08456325888094098,0.27982108745668044,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,22.5,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.1741329126120603,0.08456325888094098,1.1741329126120603,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,8,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.1400591450815218,0.08456325888094098,0.1400591450815218,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,34.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.5986741677810385,0.08456325888094098,1.5986741677810385,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,10.4,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.4024234095490129,0.08456325888094098,0.4024234095490129,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,29.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.4313557775791328,0.08456325888094098,1.4313557775791328,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3327434889110229,0.08456325888094098,0.3327434889110229,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,27.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3820500165949787,0.08456325888094098,1.3820500165949787,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.29063200356089625,0.08456325888094098,0.29063200356089625,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,30.1,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.465142775156516,0.08456325888094098,1.465142775156516,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,10.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.39276149863727605,0.08456325888094098,0.39276149863727605,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,29.6,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.4483919647317007,0.08456325888094098,1.4483919647317007,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.7,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.3327434889110229,0.08456325888094098,0.3327434889110229,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,27.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3638345767036375,0.08456325888094098,1.3638345767036375,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.2578421807379053,0.08456325888094098,0.2578421807379053,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,27.8,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.3856536240982773,0.08456325888094098,1.3856536240982773,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,9.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.29063200356089625,0.08456325888094098,0.29063200356089625,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,21.3,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,1.1193246761170654,0.08456325888094098,1.1193246761170654,0.08456325888094098
Biratu,10.1016/j.heliyon.2018.e00759,Cassava or Yuca,Cassava or Yuca,Cassava,Cassava,Crop Yield,3,6.95,NA,7.2,NA,NA,NA,FALSE,0.3552360166190736,0.3497830833155128,0.3552360166190736,0.3497830833155128,0.034698629423695566,0.08456325888094098,0.034698629423695566,0.08456325888094098
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,863,NA,1864,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.7682257918758936,0.01778535829484685,0.7682257918758936,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,863,NA,2428,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,1.032568948809746,0.01778535829484685,1.032568948809746,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,863,NA,2711,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,1.1428186461290226,0.01778535829484685,1.1428186461290226,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,863,NA,2341,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.9960792641212679,0.01778535829484685,0.9960792641212679,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,863,NA,2397,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,1.0197190310647415,0.01778535829484685,1.0197190310647415,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1363,NA,1864,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.311197051262789,0.01778535829484685,0.311197051262789,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1363,NA,2428,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.5755402081966413,0.01778535829484685,0.5755402081966413,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1363,NA,2711,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.685789905515918,0.01778535829484685,0.685789905515918,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1363,NA,2341,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.5390505235081633,0.01778535829484685,0.5390505235081633,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1363,NA,2397,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.5626902904516368,0.01778535829484685,0.5626902904516368,0.01778535829484685
Zoundji,NA,Soybean,Soybean,Soybean,Soybean,Crop Yield,12,1663,NA,1864,NA,NA,NA,FALSE,0.3581841246230429,0.29008200954698493,0.3581841246230429,0.29008200954698493,0.11226200376639388,0.01778535829484685,0.11226200376639388,0.01778535829484685
